Time,Thermistor,Potentiometer
3791,481,1022
3792,481,1021
3793,481,1021
3794,481,1021
3795,481,1021
3796,481,1022
3797,481,1021
3798,481,1021
3799,481,1021
3800,481,1021
3801,481,1021
3802,481,1021
3803,481,1022
3804,481,1021
3805,481,1022
3806,481,1021
3807,481,1021
3808,481,1021
3809,481,1022
3810,481,1021
3811,481,1021
3812,481,1021
3813,481,1021
3814,481,1022
3815,481,1021
3816,481,1022
3817,481,1021
3818,481,1022
3819,481,1021
3820,481,1021
3821,481,1021
3822,481,1021
3823,480,1021
3824,480,1021
3825,481,1021
3826,481,1022
3827,481,1021
3828,481,1021
3829,481,1021
3830,481,1021
3831,481,1021
3832,481,1021
3833,481,1022
3834,481,1021
3835,481,1021
3836,481,1021
3837,481,1022
3838,480,1022
3839,480,1022
3840,481,1021
3841,481,1021
3842,481,1021
3843,481,1021
3844,480,1021
3845,481,1021
3846,481,1021
3847,481,1021
3848,481,1021
3849,480,1021
3850,481,1021
3851,480,1021
3852,481,1021
3853,480,1022
3854,480,1022
3855,481,1021
3856,481,1021
3857,480,1021
3858,481,1021
3859,480,1021
3860,481,1022
3861,480,1021
3862,481,1021
3863,481,1021
3864,481,1021
3865,480,1021
3866,481,1021
3867,480,1021
3868,480,1021
3869,480,1022
3870,480,1021
3871,481,1021
3872,480,1022
3873,480,1021
3874,480,1021
3875,480,1021
3876,480,1021
3877,481,1021
3878,480,1021
3879,480,1021
3880,481,1021
3881,480,1022
3882,481,1021
3883,480,1021
3884,481,1021
3885,481,1022
3886,480,1021
3887,480,1021
3888,480,1022
3889,480,1022
3890,481,1022
3891,481,1021
3892,480,1021
3893,481,1021
3894,480,1021
3895,480,1022
3896,481,1021
3897,481,1022
3898,481,1021
3899,480,1021
3900,480,1022
3901,481,1021
3902,480,1021
3903,480,1022
3904,481,1022
3905,481,1022
3906,481,1021
3907,480,1021
3908,480,1021
3909,481,1022
3910,481,1021
3911,481,1021
3912,481,1021
3913,481,1021
3914,481,1022
3915,480,1021
3916,481,1022
3917,481,1021
3918,481,1021
3919,481,1021
3920,481,1021
3921,481,1021
3922,481,1021
3923,481,1021
3924,481,1022
3925,481,1022
3926,481,1021
3927,481,1021
3928,481,1021
3929,481,1021
3930,481,1021
3931,481,1022
3932,481,1021
3933,481,1021
3934,481,1021
3935,481,1022
3936,481,1022
3937,481,1021
3938,481,1022
3939,481,1021
3940,481,1021
3941,481,1021
3942,481,1022
3943,481,1021
3944,481,1022
3945,481,1022
3946,481,1021
3947,481,1021
3948,481,1021
3949,481,1021
3950,481,1021
3951,481,1021
3952,481,1022
3953,481,1021
3954,481,1021
3955,481,1021
3956,481,1022
3957,481,1021
3958,481,1021
3959,481,1021
3960,481,1021
3961,481,1021
3962,481,1021
3963,481,1021
3964,481,1021
3965,481,1021
3966,481,1021
3967,481,1021
3968,481,1022
3969,481,1021
3970,481,1021
3971,481,1021
3972,481,1021
3973,481,1021
3974,481,1021
3975,481,1021
3976,481,1021
3977,481,1021
3978,481,1021
3979,481,1022
3980,481,1022
3981,481,1021
3982,481,1021
3983,481,1021
3984,481,1021
3985,481,1021
3986,481,1022
3987,481,1021
3988,481,1021
3989,481,1021
3990,481,1021
3991,481,1021
3992,481,1021
3993,481,1021
3994,481,1022
3995,482,1021
3996,481,1021
3997,481,1021
3998,481,1021
3999,481,1021
4000,482,1022
4001,481,1021
4002,481,1021
4003,481,1021
4004,481,1021
4005,481,1021
4006,481,1022
4007,481,1022
4008,481,1022
4009,481,1021
4010,481,1021
4011,481,1021
4012,481,1021
4013,481,1022
4014,481,1022
4015,481,1021
4016,481,1021
4017,482,1021
4018,481,1021
4019,481,1022
4020,481,1021
4021,481,1021
4022,481,1022
4023,481,1021
4024,481,1021
4025,481,1021
4026,481,1021
4027,481,1022
4028,481,1022
4029,481,1021
4030,481,1022
4031,481,1021
4032,481,1022
4033,481,1021
4034,481,1022
4035,481,1022
4036,482,1021
4037,481,1021
4038,481,1021
4039,481,1021
4040,481,1021
4041,481,1021
4042,481,1022
4043,481,1021
4044,481,1021
4045,481,1021
4046,481,1021
4047,481,1021
4048,481,1021
4049,481,1021
4050,481,1021
4051,481,1021
4052,481,1021
4053,481,1021
4054,481,1021
4055,481,1022
4056,481,1021
4057,482,1021
4058,482,1022
4059,482,1021
4060,481,1021
4061,481,1021
4062,481,1021
4063,482,1021
4064,481,1021
4065,482,1022
4066,481,1022
4067,482,1021
4068,481,1021
4069,481,1021
4070,482,1022
4071,481,1022
4072,482,1021
4073,481,1021
4074,482,1021
4075,481,1021
4076,481,1021
4077,482,1022
4078,482,1021
4079,481,1021
4080,481,1021
4081,482,1021
4082,481,1021
4083,481,1021
4084,481,1021
4085,481,1021
4086,482,1021
4087,482,1021
4088,481,1021
4089,481,1022
4090,481,1022
4091,481,1021
4092,482,1021
4093,482,1021
4094,482,1022
4095,481,1021
4096,482,1021
4097,481,1021
4098,481,1021
4099,481,1021
4100,482,1021
4101,482,1021
4102,481,1022
4103,481,1021
4104,481,1021
4105,482,1022
4106,482,1022
4107,482,1021
4108,482,1022
4109,481,1022
4110,481,1022
4111,481,1022
4112,482,1021
4113,482,1022
4114,481,1021
4115,482,1021
4116,482,1021
4117,482,1021
4118,482,1022
4119,481,1021
4120,481,1021
4121,482,1022
4122,482,1021
4123,481,1021
4124,481,1022
4125,481,1022
4126,482,1021
4127,482,1021
4128,482,1022
4129,482,1021
4130,482,1021
4131,481,1021
4132,482,1021
4133,482,1022
4134,482,1022
4135,482,1022
4136,482,1021
4137,481,1021
4138,481,1022
4139,482,1021
4140,482,1021
4141,482,1022
4142,482,1021
4143,481,1021
4144,481,1021
4145,482,1021
4146,482,1021
4147,482,1021
4148,482,1022
4149,482,1022
4150,481,1021
4151,482,1021
4152,482,1021
4153,482,1022
4154,482,1021
4155,482,1022
4156,482,1021
4157,482,1022
4158,482,1021
4159,482,1021
4160,482,1022
4161,482,1022
4162,482,1021
4163,482,1021
4164,482,1021
4165,482,1021
4166,482,1021
4167,482,1021
4168,482,1022
4169,482,1021
4170,482,1022
4171,482,1022
4172,482,1021
4173,482,1022
4174,482,1021
4175,482,1021
4176,482,1022
4177,482,1022
4178,482,1021
4179,482,1021
4180,482,1021
4181,482,1021
4182,482,1021
4183,482,1021
4184,482,1021
4185,482,1021
4186,482,1021
4187,482,1021
4188,482,1021
4189,482,1021
4190,482,1021
4191,482,1022
4192,482,1021
4193,482,1021
4194,482,1021
4195,482,1021
4196,482,1022
4197,482,1021
4198,482,1021
4199,482,1021
4200,482,1021
4201,481,1021
4202,482,1021
4203,482,1022
4204,482,1021
4205,482,1021
4206,482,1021
4207,482,1021
4208,482,1021
4209,482,1021
4210,482,1021
4211,482,1021
4212,482,1021
4213,482,1021
4214,482,1021
4215,482,1021
4216,482,1022
4217,482,1022
4218,482,1022
4219,482,1022
4220,482,1022
4221,482,1022
4222,482,1021
4223,482,1021
4224,482,1022
4225,482,1021
4226,482,1021
4227,482,1021
4228,482,1022
4229,482,1021
4230,482,1021
4231,482,1022
4232,482,1021
4233,482,1021
4234,482,1021
4235,482,1021
4236,482,1021
4237,482,1021
4238,482,1021
4239,482,1021
4240,482,1022
4241,482,1021
4242,482,1021
4243,482,1021
4244,482,1022
4245,482,1021
4246,482,1022
4247,482,1022
4248,482,1021
4249,482,1021
4250,482,1021
4251,482,1021
4252,481,1021
4253,482,1021
4254,482,1022
4255,482,1021
4256,482,1021
4257,482,1021
4258,482,1021
4259,482,1021
4260,482,1021
4261,482,1021
4262,482,1021
4263,482,1021
4264,482,1021
4265,482,1021
4266,482,1021
4267,482,1022
4268,483,1021
4269,482,1021
4270,482,1021
4271,482,1021
4272,482,1021
4273,482,1021
4274,482,1021
4275,482,1021
4276,483,1021
4277,482,1021
4278,482,1021
4279,482,1022
4280,482,1022
4281,482,1022
4282,482,1021
4283,482,1021
4284,482,1021
4285,482,1021
4286,482,1022
4287,482,1022
4288,482,1022
4289,482,1021
4290,482,1021
4291,482,1021
4292,482,1021
4293,482,1021
4294,482,1022
4295,482,1021
4296,482,1022
4297,482,1021
4298,482,1021
4299,482,1021
4300,482,1021
4301,482,1021
4302,482,1022
4303,481,1022
4304,482,1021
4305,482,1021
4306,482,1021
4307,482,1022
4308,482,1022
4309,482,1022
4310,482,1022
4311,482,1021
4312,482,1022
4313,482,1021
4314,482,1021
4315,482,1022
4316,482,1021
4317,482,1021
4318,482,1021
4319,482,1021
4320,482,1022
4321,482,1021
4322,482,1022
4323,482,1021
4324,482,1021
4325,482,1021
4326,482,1021
4327,482,1022
4328,482,1021
4329,482,1021
4330,483,1022
4331,482,1022
4332,482,1021
4333,483,1021
4334,482,1021
4335,482,1021
4336,482,1021
4337,482,1021
4338,482,1022
4339,482,1022
4340,483,1021
4341,483,1021
4342,482,1021
4343,482,1022
4344,483,1021
4345,482,1021
4346,482,1021
4347,482,1022
4348,482,1021
4349,482,1021
4350,482,1021
4351,482,1022
4352,482,1021
4353,482,1022
4354,482,1022
4355,482,1021
4356,482,1021
4357,483,1021
4358,482,1021
4359,482,1021
4360,482,1021
4361,482,1021
4362,482,1022
4363,482,1021
4364,482,1021
4365,482,1021
4366,482,1022
4367,482,1021
4368,483,1021
4369,482,1021
4370,482,1021
4371,482,1021
4372,482,1021
4373,482,1021
4374,482,1022
4375,482,1021
4376,482,1021
4377,482,1021
4378,482,1021
4379,482,1021
4380,482,1021
4381,482,1022
4382,482,1021
4383,482,1021
4384,482,1021
4385,482,1021
4386,482,1022
4387,482,1021
4388,482,1021
4389,482,1021
4390,482,1022
4391,482,1022
4392,482,1021
4393,482,1021
4394,482,1021
4395,482,1021
4396,482,1021
4397,482,1021
4398,482,1022
4399,482,1021
4400,482,1022
4401,482,1022
4402,482,1021
4403,483,1022
4404,483,1021
4405,482,1021
4406,482,1022
4407,482,1021
4408,482,1021
4409,482,1022
4410,482,1021
4411,482,1021
4412,482,1021
4413,482,1021
4414,482,1021
4415,482,1022
4416,482,1022
4417,483,1022
4418,482,1021
4419,482,1021
4420,482,1021
4421,482,1022
4422,482,1021
4423,482,1021
4424,482,1021
4425,482,1021
4426,482,1021
4427,482,1021
4428,482,1022
4429,482,1021
4430,482,1021
4431,482,1021
4432,482,1021
4433,482,1021
4434,482,1021
4435,482,1021
4436,482,1022
4437,482,1021
4438,482,1022
4439,482,1021
4440,482,1021
4441,482,1016
4442,482,1005
4443,482,992
4444,482,976
4445,482,932
4446,482,866
4447,482,782
4448,482,703
4449,482,616
4450,482,521
4451,482,449
4452,482,371
4453,482,286
4454,482,192
4455,482,116
4456,482,43
4457,482,13
4458,481,0
4459,482,0
4460,482,0
4461,481,0
4462,482,0
4463,481,0
4464,482,0
4465,482,0
4466,481,0
4467,482,0
4468,481,0
4469,481,0
4470,481,0
4471,482,0
4472,481,0
4473,481,0
4474,482,0
4475,482,0
4476,481,0
4477,481,0
4478,482,0
4479,482,0
4480,482,0
4481,482,0
4482,481,0
4483,481,0
4484,481,0
4485,482,0
4486,482,0
4487,481,0
4488,481,0
4489,481,0
4490,481,0
4491,482,0
4492,482,0
4493,482,0
4494,482,0
4495,482,0
4496,482,0
4497,482,0
4498,482,0
4499,482,0
4500,482,0
4501,482,0
4502,482,0
4503,481,0
4504,482,0
4505,482,0
4506,482,0
4507,481,0
4508,482,0
4509,481,0
4510,481,0
4511,482,0
4512,482,0
4513,481,0
4514,481,0
4515,481,0
4516,481,0
4517,481,0
4518,482,0
4519,481,0
4520,481,0
4521,481,0
4522,482,0
4523,481,0
4524,481,0
4525,481,0
4526,481,0
4527,481,0
4528,481,0
4529,481,0
4530,482,0
4531,481,0
4532,481,0
4533,481,0
4534,481,0
4535,481,0
4536,481,0
4537,481,0
4538,482,0
4539,481,0
4540,481,0
4541,481,0
4542,481,0
4543,481,0
4544,481,0
4545,481,0
4546,481,0
4547,481,0
4548,481,0
4549,481,0
4550,481,0
4551,481,0
4552,481,0
4553,481,0
4554,481,0
4555,481,0
4556,481,0
4557,481,0
4558,481,0
4559,481,0
4560,481,0
4561,481,0
4562,481,0
4563,481,0
4564,481,0
4565,481,0
4566,481,0
4567,481,0
4568,481,0
4569,480,0
4570,481,0
4571,481,0
4572,481,0
4573,481,0
4574,481,0
4575,481,0
4576,481,0
4577,480,0
4578,481,0
4579,481,0
4580,480,0
4581,480,0
4582,481,0
4583,481,0
4584,480,0
4585,480,0
4586,481,0
4587,481,0
4588,480,0
4589,480,0
4590,480,0
4591,480,0
4592,480,0
4593,480,0
4594,480,0
4595,480,0
4596,480,0
4597,480,0
4598,480,0
4599,480,0
4600,480,0
4601,481,0
4602,481,0
4603,480,0
4604,481,0
4605,480,0
4606,480,0
4607,480,0
4608,480,0
4609,480,0
4610,480,0
4611,480,0
4612,480,0
4613,480,0
4614,480,0
4615,480,0
4616,480,0
4617,480,0
4618,480,0
4619,480,0
4620,480,0
4621,480,0
4622,480,0
4623,480,0
4624,480,0
4625,480,0
4626,480,0
4627,480,0
4628,480,0
4629,480,0
4630,480,0
4631,480,0
4632,480,0
4633,480,0
4634,480,0
4635,480,0
4636,480,0
4637,480,0
4638,480,0
4639,480,0
4640,479,0
4641,480,0
4642,480,0
4643,480,0
4644,480,0
4645,480,0
4646,480,0
4647,480,0
4648,480,0
4649,480,0
4650,480,0
4651,480,0
4652,480,0
4653,480,0
4654,480,0
4655,480,0
4656,480,0
4657,480,0
4658,479,0
4659,480,0
4660,480,0
4661,480,0
4662,480,0
4663,479,0
4664,480,0
4665,480,0
4666,480,0
4667,479,0
4668,480,0
4669,479,0
4670,479,0
4671,480,0
4672,479,0
4673,479,0
4674,479,0
4675,479,0
4676,479,0
4677,479,0
4678,479,0
4679,479,0
4680,479,0
4681,479,0
4682,479,0
4683,479,0
4684,479,0
4685,479,0
4686,479,0
4687,479,0
4688,479,0
4689,479,0
4690,479,0
4691,479,0
4692,479,0
4693,479,0
4694,479,0
4695,479,0
4696,479,0
4697,479,0
4698,479,0
4699,479,0
4700,479,0
4701,479,0
4702,479,0
4703,479,0
4704,479,0
4705,479,0
4706,479,0
4707,478,0
4708,479,0
4709,479,0
4710,478,0
4711,479,0
4712,479,0
4713,478,0
4714,478,0
4715,479,0
4716,479,0
4717,478,0
4718,478,0
4719,478,0
4720,479,0
4721,478,0
4722,478,0
4723,478,0
4724,478,0
4725,478,0
4726,478,0
4727,478,0
4728,478,0
4729,478,0
4730,478,0
4731,478,0
4732,478,0
4733,478,0
4734,478,0
4735,478,0
4736,478,0
4737,478,0
4738,478,0
4739,478,0
4740,478,0
4741,478,0
4742,478,0
4743,478,0
4744,478,0
4745,478,0
4746,478,0
4747,478,0
4748,478,0
4749,478,0
4750,478,0
4751,478,0
4752,478,0
4753,478,0
4754,478,0
4755,478,0
4756,478,0
4757,478,0
4758,477,0
4759,478,0
4760,478,0
4761,478,0
4762,477,0
4763,478,0
4764,478,0
4765,477,0
4766,478,0
4767,478,0
4768,477,0
4769,477,0
4770,478,0
4771,478,0
4772,477,0
4773,477,0
4774,478,0
4775,478,0
4776,477,0
4777,477,0
4778,478,0
4779,477,0
4780,477,0
4781,477,0
4782,477,0
4783,477,0
4784,477,0
4785,477,0
4786,477,0
4787,477,0
4788,477,0
4789,477,0
4790,477,0
4791,477,0
4792,477,0
4793,477,0
4794,477,0
4795,477,0
4796,477,0
4797,477,0
4798,477,0
4799,477,0
4800,477,0
4801,477,0
4802,477,0
4803,477,0
4804,477,0
4805,477,0
4806,477,0
4807,476,0
4808,477,0
4809,476,0
4810,476,0
4811,477,0
4812,477,0
4813,477,0
4814,476,0
4815,477,0
4816,476,0
4817,476,0
4818,477,0
4819,477,0
4820,476,0
4821,476,0
4822,476,0
4823,476,0
4824,477,0
4825,476,0
4826,476,0
4827,476,0
4828,476,0
4829,476,0
4830,476,0
4831,476,0
4832,476,0
4833,476,0
4834,476,0
4835,476,0
4836,476,0
4837,476,0
4838,476,0
4839,476,0
4840,476,0
4841,476,0
4842,476,0
4843,476,0
4844,476,0
4845,476,0
4846,476,0
4847,476,0
4848,476,0
4849,476,0
4850,476,0
4851,475,0
4852,476,0
4853,476,0
4854,475,0
4855,476,0
4856,476,0
4857,476,0
4858,475,0
4859,476,0
4860,476,0
4861,475,0
4862,476,0
4863,476,0
4864,475,0
4865,475,0
4866,475,0
4867,476,0
4868,476,0
4869,475,0
4870,475,0
4871,475,0
4872,475,0
4873,475,0
4874,475,0
4875,476,0
4876,475,0
4877,475,0
4878,475,0
4879,475,0
4880,475,0
4881,475,0
4882,475,0
4883,475,0
4884,475,0
4885,475,0
4886,475,0
4887,475,0
4888,475,0
4889,475,0
4890,475,0
4891,475,0
4892,475,0
4893,475,0
4894,475,0
4895,475,0
4896,475,0
4897,475,0
4898,475,0
4899,475,0
4900,475,0
4901,475,0
4902,474,0
4903,475,0
4904,475,0
4905,475,0
4906,475,0
4907,474,0
4908,475,0
4909,474,0
4910,474,0
4911,475,0
4912,474,0
4913,474,0
4914,475,0
4915,475,0
4916,474,0
4917,475,0
4918,474,0
4919,474,0
4920,474,0
4921,474,0
4922,474,0
4923,474,0
4924,474,0
4925,474,0
4926,475,0
4927,474,0
4928,474,0
4929,474,0
4930,475,0
4931,474,0
4932,474,0
4933,474,0
4934,474,0
4935,474,0
4936,474,0
4937,474,0
4938,474,0
4939,474,0
4940,474,0
4941,474,0
4942,474,0
4943,474,0
4944,474,0
4945,474,0
4946,474,0
4947,474,0
4948,474,0
4949,474,0
4950,474,0
4951,474,0
4952,474,0
4953,474,0
4954,474,0
4955,474,0
4956,474,0
4957,474,0
4958,474,0
4959,474,0
4960,474,0
4961,473,0
4962,474,0
4963,474,0
4964,473,0
4965,473,0
4966,474,0
4967,474,0
4968,474,0
4969,473,0
4970,474,0
4971,474,0
4972,473,0
4973,474,0
4974,474,0
4975,473,0
4976,473,0
4977,474,0
4978,474,0
4979,473,0
4980,473,0
4981,473,0
4982,473,0
4983,473,0
4984,473,0
4985,473,0
4986,473,0
4987,473,0
4988,473,0
4989,473,0
4990,473,0
4991,473,0
4992,473,0
4993,473,0
4994,473,0
4995,473,0
4996,473,0
4997,473,0
4998,473,0
4999,473,0
5000,473,0
5001,473,0
5002,473,0
5003,473,0
5004,473,0
5005,473,0
5006,473,0
5007,473,0
5008,473,0
5009,473,0
5010,473,0
5011,472,0
5012,472,0
5013,472,0
5014,473,0
5015,473,0
5016,473,0
5017,473,0
5018,473,0
5019,473,0
5020,472,0
5021,472,0
5022,473,0
5023,472,0
5024,472,0
5025,472,0
5026,472,0
5027,472,0
5028,472,0
5029,473,0
5030,472,0
5031,472,0
5032,472,0
5033,472,0
5034,472,0
5035,472,0
5036,472,0
5037,472,0
5038,472,0
5039,472,0
5040,472,0
5041,472,0
5042,472,0
5043,472,0
5044,472,0
5045,472,0
5046,472,0
5047,472,0
5048,472,0
5049,472,0
5050,472,0
5051,472,0
5052,472,0
5053,472,0
5054,472,0
5055,472,0
5056,472,0
5057,472,0
5058,472,0
5059,472,0
5060,472,0
5061,472,0
5062,472,0
5063,472,0
5064,472,0
5065,472,0
5066,472,0
5067,471,0
5068,472,0
5069,472,0
5070,472,0
5071,471,0
5072,471,0
5073,472,0
5074,472,0
5075,472,0
5076,472,0
5077,472,0
5078,472,0
5079,472,0
5080,472,0
5081,472,0
5082,471,0
5083,472,0
5084,471,0
5085,472,0
5086,472,0
5087,471,0
5088,471,0
5089,471,0
5090,471,0
5091,472,0
5092,471,0
5093,472,0
5094,471,0
5095,472,0
5096,471,0
5097,471,0
5098,471,0
5099,471,0
5100,471,0
5101,471,0
5102,471,0
5103,471,0
5104,471,0
5105,471,0
5106,472,0
5107,472,0
5108,471,0
5109,471,0
5110,471,0
5111,471,0
5112,471,0
5113,471,0
5114,471,0
5115,471,0
5116,471,0
5117,471,0
5118,471,0
5119,471,0
5120,471,0
5121,471,0
5122,471,0
5123,471,0
5124,471,0
5125,472,0
5126,471,0
5127,471,0
5128,471,0
5129,471,0
5130,471,0
5131,471,0
5132,471,0
5133,471,0
5134,471,0
5135,471,0
5136,471,0
5137,471,0
5138,471,0
5139,471,0
5140,471,0
5141,471,0
5142,471,0
5143,471,0
5144,471,0
5145,471,0
5146,471,0
5147,471,0
5148,471,0
5149,471,0
5150,471,0
5151,471,0
5152,471,0
5153,471,0
5154,471,0
5155,471,0
5156,470,0
5157,471,0
5158,471,0
5159,470,0
5160,471,0
5161,471,0
5162,471,0
5163,471,0
5164,471,0
5165,471,0
5166,471,0
5167,470,0
5168,470,0
5169,470,0
5170,471,0
5171,470,0
5172,471,0
5173,471,0
5174,470,0
5175,470,0
5176,470,0
5177,471,0
5178,470,0
5179,471,0
5180,471,0
5181,470,0
5182,470,0
5183,470,0
5184,470,0
5185,470,0
5186,470,0
5187,471,0
5188,470,0
5189,470,0
5190,470,0
5191,471,0
5192,470,0
5193,470,0
5194,470,0
5195,470,0
5196,471,0
5197,470,0
5198,470,0
5199,470,0
5200,470,0
5201,470,0
5202,471,0
5203,471,0
5204,470,0
5205,470,0
5206,470,0
5207,470,0
5208,470,0
5209,470,0
5210,470,0
5211,470,0
5212,470,0
5213,470,0
5214,470,0
5215,470,0
5216,470,0
5217,470,0
5218,470,0
5219,470,0
5220,470,0
5221,470,0
5222,470,0
5223,470,0
5224,470,0
5225,470,0
5226,470,0
5227,470,0
5228,470,0
5229,470,0
5230,470,0
5231,470,0
5232,470,0
5233,470,0
5234,470,0
5235,470,0
5236,470,0
5237,470,0
5238,470,0
5239,470,0
5240,470,0
5241,470,0
5242,470,0
5243,469,0
5244,469,0
5245,470,0
5246,470,0
5247,470,0
5248,470,0
5249,469,0
5250,470,0
5251,469,0
5252,469,0
5253,470,0
5254,470,0
5255,470,0
5256,469,0
5257,470,0
5258,470,0
5259,470,0
5260,470,0
5261,470,0
5262,469,0
5263,469,0
5264,470,0
5265,470,0
5266,469,0
5267,469,0
5268,470,0
5269,469,0
5270,469,0
5271,469,0
5272,470,0
5273,470,0
5274,469,0
5275,470,0
5276,469,0
5277,469,0
5278,469,0
5279,469,0
5280,469,0
5281,469,0
5282,469,0
5283,470,0
5284,470,0
5285,469,0
5286,469,0
5287,469,0
5288,469,0
5289,469,0
5290,469,0
5291,469,0
5292,469,0
5293,469,0
5294,470,0
5295,469,0
5296,469,0
5297,469,0
5298,469,0
5299,469,0
5300,469,0
5301,469,0
5302,469,0
5303,469,0
5304,469,0
5305,469,0
5306,469,0
5307,469,0
5308,469,0
5309,469,0
5310,469,0
5311,469,0
5312,469,0
5313,469,0
5314,469,0
5315,469,0
5316,469,0
5317,469,0
5318,469,0
5319,469,0
5320,469,0
5321,469,0
5322,469,0
5323,469,0
5324,469,0
5325,469,0
5326,469,0
5327,469,0
5328,469,0
5329,469,0
5330,469,0
5331,469,0
5332,469,0
5333,469,0
5334,469,0
5335,469,0
5336,469,0
5337,469,0
5338,469,0
5339,469,0
5340,469,0
5341,469,0
5342,469,0
5343,469,0
5344,469,0
5345,469,0
5346,469,0
5347,469,0
5348,469,0
5349,469,0
5350,468,0
5351,469,0
5352,469,0
5353,469,0
5354,469,0
5355,469,0
5356,469,0
5357,469,0
5358,468,0
5359,468,0
5360,469,0
5361,468,0
5362,469,0
5363,469,0
5364,469,0
5365,468,0
5366,468,0
5367,469,0
5368,468,0
5369,468,0
5370,468,0
5371,468,0
5372,468,0
5373,469,0
5374,469,0
5375,469,0
5376,468,0
5377,468,0
5378,469,0
5379,468,0
5380,468,0
5381,468,0
5382,469,0
5383,468,0
5384,468,0
5385,469,0
5386,468,0
5387,468,0
5388,468,0
5389,468,0
5390,468,0
5391,468,0
5392,468,0
5393,468,0
5394,468,0
5395,468,0
5396,468,0
5397,468,0
5398,468,0
5399,468,0
5400,468,0
5401,468,0
5402,468,0
5403,468,0
5404,468,0
5405,468,0
5406,468,0
5407,468,0
5408,468,0
5409,468,0
5410,468,0
5411,468,0
5412,468,0
5413,468,0
5414,468,0
5415,468,0
5416,468,0
5417,468,0
5418,468,0
5419,468,0
5420,468,0
5421,468,0
5422,468,0
5423,468,0
5424,468,0
5425,468,0
5426,468,0
5427,468,0
5428,468,0
5429,468,0
5430,468,0
5431,468,0
5432,468,0
5433,468,0
5434,468,0
5435,468,0
5436,468,0
5437,468,0
5438,468,0
5439,468,0
5440,468,0
5441,468,0
5442,468,0
5443,468,0
5444,468,0
5445,468,0
5446,467,0
5447,468,0
5448,468,0
5449,468,0
5450,468,0
5451,468,0
5452,468,0
5453,468,0
5454,468,0
5455,468,0
5456,468,0
5457,468,0
5458,468,0
5459,468,0
5460,467,0
5461,468,0
5462,468,0
5463,468,0
5464,467,0
5465,467,0
5466,468,0
5467,468,0
5468,467,0
5469,468,0
5470,468,0
5471,467,0
5472,467,0
5473,467,0
5474,468,0
5475,468,0
5476,467,0
5477,468,0
5478,468,0
5479,467,0
5480,467,0
5481,467,0
5482,467,0
5483,467,0
5484,467,0
5485,467,0
5486,467,0
5487,467,0
5488,468,0
5489,468,0
5490,467,0
5491,467,0
5492,467,0
5493,467,0
5494,467,0
5495,467,0
5496,467,0
5497,467,0
5498,467,0
5499,467,0
5500,467,0
5501,467,0
5502,467,0
5503,467,0
5504,467,0
5505,467,0
5506,467,0
5507,467,0
5508,467,0
5509,467,0
5510,467,0
5511,467,0
5512,467,0
5513,467,0
5514,467,0
5515,467,0
5516,467,0
5517,467,0
5518,467,0
5519,467,0
5520,467,0
5521,467,0
5522,467,0
5523,467,0
5524,467,0
5525,467,0
5526,467,0
5527,467,0
5528,467,0
5529,467,0
5530,467,0
5531,467,0
5532,467,0
5533,467,0
5534,467,0
5535,467,0
5536,467,0
5537,467,0
5538,467,0
5539,467,0
5540,467,0
5541,467,0
5542,467,0
5543,467,0
5544,467,0
5545,466,0
5546,467,0
5547,467,0
5548,467,0
5549,467,0
5550,467,0
5551,467,0
5552,467,0
5553,467,0
5554,467,0
5555,467,0
5556,467,0
5557,467,0
5558,467,0
5559,467,0
5560,467,0
5561,467,0
5562,467,0
5563,467,0
5564,466,0
5565,467,0
5566,467,0
5567,467,0
5568,467,0
5569,466,0
5570,467,0
5571,466,0
5572,467,0
5573,467,0
5574,466,0
5575,466,0
5576,467,0
5577,466,0
5578,467,0
5579,467,0
5580,467,0
5581,467,0
5582,466,0
5583,467,0
5584,466,0
5585,467,0
5586,467,0
5587,467,0
5588,466,0
5589,466,0
5590,467,0
5591,467,0
5592,466,0
5593,466,0
5594,467,0
5595,466,0
5596,467,0
5597,467,0
5598,467,0
5599,466,0
5600,466,0
5601,466,0
5602,467,0
5603,466,0
5604,467,0
5605,467,0
5606,466,0
5607,466,0
5608,466,0
5609,466,0
5610,467,0
5611,466,0
5612,466,0
5613,466,0
5614,466,0
5615,466,0
5616,466,0
5617,466,0
5618,466,0
5619,466,0
5620,466,0
5621,466,0
5622,466,0
5623,466,0
5624,466,0
5625,466,0
5626,466,0
5627,466,0
5628,466,0
5629,466,0
5630,467,0
5631,466,0
5632,466,0
5633,466,0
5634,466,0
5635,466,0
5636,466,0
5637,466,0
5638,466,0
5639,466,0
5640,466,0
5641,466,0
5642,466,0
5643,466,0
5644,466,0
5645,466,0
5646,466,0
5647,466,0
5648,466,0
5649,467,0
5650,466,0
5651,466,0
5652,466,0
5653,466,0
5654,466,0
5655,466,0
5656,466,0
5657,466,0
5658,466,0
5659,466,0
5660,467,0
5661,466,0
5662,466,0
5663,466,0
5664,466,0
5665,466,0
5666,466,0
5667,466,0
5668,466,0
5669,466,0
5670,466,0
5671,466,0
5672,466,0
5673,466,0
5674,466,0
5675,466,0
5676,466,0
5677,466,0
5678,466,0
5679,466,0
5680,466,0
5681,466,0
5682,466,0
5683,466,0
5684,466,0
5685,466,0
5686,466,0
5687,465,0
5688,465,0
5689,466,0
5690,466,0
5691,466,0
5692,465,0
5693,466,0
5694,465,0
